K	Lag	Month	Obs	SimPAR	SimPARX	SimRIDGE	SimPARX0	SimPARX1	SimPARX2	SimPARX3
226	2	6	2091.3256224	1523.21743217172	1908.70772943048	1777.76500547509	1485.73303992261	1420.69518115632	1550.5742640065	1913.26189454221
226	2	6	2029.287108825	1562.51583762856	1841.2804495053	1784.38006199458	1530.74280014972	1512.7738608313	1562.42304603372	1842.24414434247
226	2	6	1666.50538725	1837.31673871498	1874.6064492789	1849.44346916074	1845.48133786666	1825.31684910573	1861.99144007317	1876.72015391413
226	2	6	2095.4744676	2135.38055561044	2406.87549797453	2139.12957257327	2186.86366050505	2219.88797434168	2284.89148751598	2418.85378522954
226	2	6	1683.094857525	1950.4138139062	2198.37022730813	2092.44586954086	1975.01514916429	2019.3786705244	2002.39770722748	2199.75028748052
226	2	6	1599.40793025	1558.59438561351	1548.28702846705	1588.15066777861	1526.25143178789	1592.76136108442	1535.56571071883	1549.41143454202
226	2	7	1635.0863607	1854.81715055877	1879.57495738089	1816.52952612334	1879.57495738089	1878.77768813294	1879.6775308199	1883.37084095072
226	2	7	1914.912956475	1587.35860071903	1602.33875005865	1614.92037571238	1602.33875005865	1601.8132149276	1602.38375222509	1660.1253396234
226	2	7	1939.734561825	1458.70311720116	1468.97992371687	1426.26830928702	1468.97992371687	1468.45614421152	1469.07752988458	1454.82737156744
226	2	7	1612.756127475	1580.15696278815	1594.87383713042	1621.74643931241	1594.87383713042	1594.36894552066	1595.01783754309	1709.25588677639
226	2	7	1990.79632305	1839.54284676274	1863.74226085115	1909.22087029511	1863.74226085115	1863.53071502524	1863.8610785443	2017.54431077496
226	2	7	1192.409448525	1252.88406648448	1255.6366110819	1284.80117100821	1255.6366110819	1255.28461582277	1255.88851728157	1377.93836660148
226	2	7	1203.512112225	1474.93481864858	1485.80501811137	1551.47465987647	1485.80501811137	1485.54137337151	1485.87026580363	1611.12761766114
226	2	7	1096.75471365	1266.05293071014	1269.28689810712	1323.02620138489	1269.28689810712	1269.38974643632	1269.31979083875	1338.52707327624
226	2	7	1411.634475	1611.7495895123	1627.62141621361	1629.35353170204	1627.62141621361	1627.47757000078	1627.85618176075	1738.56731460185
226	2	7	1320.964201125	1313.45124528728	1318.41798393222	1309.20711553078	1318.41798393222	1317.56439362509	1318.57857836933	1365.38788349758
226	2	7	1067.137121925	1126.79430559738	1124.93730417451	1137.83433362882	1124.93730417451	1124.40291422078	1125.0825654955	1173.542019022
226	2	8	1370.57015835	1308.93181427331	1323.7238693875	1300.14393656277	1310.88484861541	1258.3819191057	1317.93261281874	1323.7238693875
226	2	8	1182.320108775	1534.11773503887	1555.5173822843	1538.16241071405	1530.59668572342	1512.42917718751	1531.03719287224	1555.5173822843
226	2	8	1223.174540475	1440.51138312362	1400.83964415431	1395.4732276065	1439.26582687416	1422.57452008157	1446.92215355765	1400.83964415431
226	2	8	1103.464827225	1290.46093257783	1346.86681193075	1333.40025483734	1292.86297879102	1280.43137977513	1306.94851906486	1346.86681193075
226	2	8	1220.561892225	1369.62810417196	1462.02142733041	1450.78102916885	1370.10566186135	1381.04439140359	1384.33597018107	1462.02142733041
226	2	8	1001.9723085	1237.86184118506	1262.54300683307	1254.77796952119	1241.54252784618	1220.2424968121	1266.5433051469	1262.54300683307
226	2	8	901.25230275	1211.6861373813	1250.89560300954	1246.50573269668	1216.00313377231	1228.67419077247	1224.55435852301	1250.89560300954
226	2	8	967.62725325	1058.6188515592	1104.08917804221	1097.71138177017	1066.65678718555	1072.41120575869	1075.10268947103	1104.08917804221
226	2	8	991.6912323	1239.61234964867	1281.08561943616	1283.72833178253	1243.25048289552	1264.55593384651	1264.96072094081	1281.08561943616
226	2	8	1014.722684325	1065.61839160547	1067.28776822876	1072.84939950046	1073.48617419718	1090.54427493852	1088.66584366585	1067.28776822876
226	2	8	730.460178225	1030.30864457312	1057.14983511458	1044.51974109018	1039.03477793792	1011.89026870569	1052.30443892045	1057.14983511458
226	2	9	962.588518425001	1171.63119266911	1174.09718860228	1208.57256997012	1148.32873749542	1163.97802275458	1154.94739420522	1160.90818978119
226	2	9	946.782401175	1387.46830844232	1440.61335524017	1455.143953867	1374.02353624107	1386.82863681379	1387.08958734815	1431.45380914795
226	2	9	1088.72542485	1406.61382137245	1353.60249051408	1389.50996700888	1394.04346039623	1400.86037432355	1411.05950257471	1346.00385361677
226	2	9	859.17348495	1154.40733615726	1210.8824053582	1284.69409382806	1130.31823538535	1164.25911392163	1158.17650406314	1183.16273693447
226	2	9	1248.8497875	1445.9990100411	1569.52668499686	1550.18950133486	1435.22744396776	1433.15547242509	1450.59555534055	1576.21309529398
226	2	9	856.563264675	830.183634124437	809.778013556602	925.725075910024	791.286633166574	799.471569337173	843.421665026454	803.059729717228
226	2	9	681.3414837	838.747390917357	822.755669851685	849.257576820509	800.241512678195	774.937823654898	816.789829641762	846.38362067226
226	2	9	851.4451179	756.402791283925	783.034810735774	859.560877303592	714.136081851427	721.562906494005	742.58843054148	778.808524781532
226	2	9	774.244023075	999.277273307022	1001.50121888766	1066.89003368499	968.103093707977	976.632646234354	994.97184229334	995.006898451508
226	2	9	768.45335175	929.341067474456	869.927294440686	901.545337774445	894.972771131757	876.816089545593	906.334561491253	885.403539775963
226	2	9	627.368359725	733.558016446252	743.583060563929	849.998902166782	690.247943609273	718.385988467347	719.150042734841	720.119910840616
226	2	10	1555.14933045	1528.98259913338	1482.90931960503	1484.43640501356	1520.7616711314	1524.96999269363	1527.8124088845	1482.90931960503
226	2	10	1004.615392275	1323.71741483782	1453.63575132579	1430.6806272244	1332.89582232048	1323.17307833624	1367.60642343171	1453.63575132579
226	2	10	1614.5593281	1368.26450776621	1334.97911474277	1384.05382022616	1373.66687394217	1378.08355637058	1444.20997877068	1334.97911474277
226	2	10	759.088088100001	1237.73473416081	1350.85429065169	1339.02386045549	1254.20147703314	1261.8403635535	1291.52153258441	1350.85429065169
226	2	10	1013.44113045	1365.41571316697	1666.50860680644	1597.3926341051	1371.05955786317	1371.42022236297	1408.00188858285	1666.50860680644
226	2	10	1000.66958955	1127.06873110934	1165.36034155093	1222.29019411084	1152.91609505701	1168.50003337591	1250.09401780359	1165.36034155093
226	2	10	795.996937800001	1017.24506525003	1108.18479586815	1112.96880408996	1052.40164942906	1069.64050295199	1093.63188595261	1108.18479586815
226	2	10	1329.4238301	1089.61936994609	1204.64226556613	1198.47986662299	1118.64113485611	1135.64035398219	1157.02123071186	1204.64226556613
226	2	10	822.618531	1115.85839142701	1197.4868828349	1189.42757638163	1142.65600157303	1145.13156715291	1169.04958993945	1197.4868828349
226	2	10	733.659121125	1140.97156008317	1159.35903347553	1196.20976730929	1165.64044855614	1166.62258490995	1230.61067696141	1159.35903347553
226	2	10	1186.648329825	831.015754840807	943.608831665529	955.23850801024	881.958095674112	888.04826579736	935.130656613065	943.608831665529
226	2	11	1704.5294868	1899.99211177255	1887.15265148511	1894.07341390425	1957.63291786651	1887.15265148511	1957.64042336635	1942.90167745835
226	2	11	1677.245350725	1887.97573625021	1715.64797272946	1812.15416679559	1947.10052059189	1715.64797272946	1943.387179334	2020.47019960939
226	2	11	2015.870266125	1995.8858983905	1875.30280887533	1843.55476782286	2041.68417400031	1875.30280887533	2033.21830651683	2055.39678921024
226	2	11	1288.581047775	1821.37230545095	1750.52794181867	1837.73570197445	1888.72236889994	1750.52794181867	1886.18502219624	1965.04251011752
226	2	11	1811.49738345	2117.61816454071	2041.94184811253	2255.06180227115	2148.38295233413	2041.94184811253	2144.32349980343	2373.71659141542
226	2	11	1617.46382385	1819.38792266267	1575.32881601969	1591.33527277754	1886.98305009851	1575.32881601969	1877.86251199003	1918.55105410977
226	2	11	1712.280980925	1686.17805925427	2046.98311270213	1977.27990631882	1770.22411561722	2046.98311270213	1769.50303308545	1780.39775376878
226	2	11	2697.794145	1815.49692447165	1423.76238766695	1526.60489609613	1883.57257589466	1423.76238766695	1874.83068399282	1958.6904339856
226	2	11	1241.67843225	1756.80589165944	1648.99689917472	1661.99411391547	1832.12967009608	1648.99689917472	1826.05592817177	1861.66102817077
226	2	11	1177.877871	1752.40361625764	1883.06213783434	1719.76721813787	1828.27105953935	1883.06213783434	1818.44584065478	1785.66579768103
226	2	11	1816.655898375	1645.14576045884	1445.28257724134	1481.08908905281	1734.25915503479	1445.28257724134	1727.05395395646	1771.87954699563
226	2	12	3511.4597757	3491.9613630067	3511.77339853817	3459.16970331988	3491.96994193436	3407.20527678452	3511.77339853817	3534.58394594771
226	2	12	2255.64925365	2854.68325379803	2816.07016867035	2916.18165709844	2827.8631906016	2862.13380033978	2816.07016867035	2782.09234182923
226	2	12	3439.116151425	3560.73222043284	3547.22423388408	3547.06540427537	3563.63596976694	3512.74718992097	3547.22423388408	3568.86947024847
226	2	12	2768.904259875	2570.4697561117	2502.03363701454	2677.57715820274	2531.68464640563	2588.4700484253	2502.03363701454	2442.76896728505
226	2	12	2382.24593025	2864.89960804347	2789.64526163782	2967.90069694581	2838.50964107647	2910.23250999591	2789.64526163782	2645.75869744713
226	2	12	2271.805612425	2850.11573574776	2779.13079650702	2927.76193710872	2823.10338553348	2812.65495691047	2779.13079650702	2809.34168702996
226	2	12	2875.65842115	2613.19410118633	2564.92406566369	2694.41568799113	2576.20763503545	2655.14823586557	2564.92406566369	2555.87859272048
226	2	12	3221.916325875	3230.66971486583	3199.55575154503	3263.80337892181	3219.6782295881	3177.05015368521	3199.55575154503	3150.39118776198
226	2	12	2585.112045975	2644.01029143766	2579.46577995234	2740.02969592014	2608.32114984248	2619.92023369943	2579.46577995234	2548.16563194265
226	2	12	2126.47097745	2541.03410670073	2457.12481430002	2645.69683712446	2501.00979154836	2473.24419727858	2457.12481430002	2522.79570806052
226	2	12	2997.582423075	3065.39797674521	3043.13287555499	3095.62966603396	3047.44875001804	2988.25514261476	3043.13287555499	3053.05984900606
226	3	1	5915.8587951	4805.65723636728	4773.52902474596	4749.90282396947	4773.52902474596	4745.4453826191	4723.17966025037	4705.7917858216
226	3	1	4029.29666505	4240.92712971674	4140.52458752452	4437.84718737218	4140.52458752452	4152.2436694539	4173.78773564843	4213.80982825688
226	3	1	3074.5018728	4866.59919104533	4841.83869563097	4861.93412455573	4841.83869563097	4825.11262368163	4888.06981536462	4833.78159095841
226	3	1	2405.59157205	3989.06861372405	3858.21706345615	4344.98647612075	3858.21706345615	3877.44480230942	3938.80797673128	4000.34504331587
226	3	1	4967.38174095	4249.98044998498	4150.67242953595	4663.90333977479	4150.67242953595	4174.94017741485	4282.74317781784	4458.5909209296
226	3	1	2900.432472525	4236.87957980347	4135.98769985942	4497.84235157635	4135.98769985942	4132.72424828679	4255.00765071279	4158.17452950141
226	3	1	3947.101299225	4026.92920174978	3900.65489337503	4218.6899278141	3900.65489337503	3927.31033483962	3932.33500328883	3933.2991469781
226	3	1	3013.971548625	4574.11113712229	4513.98963324316	4778.46924089771	4513.98963324316	4499.99120490308	4569.80222573465	4624.85687510775
226	3	1	3548.6209386	4054.23726420435	3931.26442614491	4396.46815282744	3931.26442614491	3935.36252248553	4009.80351057482	4027.48922354476
226	3	1	3162.2242662	3962.98393077169	3828.97881343565	4299.05014077077	3828.97881343565	3819.87632400913	3947.47690157593	3794.38469364751
226	3	2	4412.32919415	4889.49155891891	4775.55336739899	4891.1418112438	4716.67051522621	4098.62347333323	4916.44329194738	4473.99340147246
226	3	2	4544.1670104	4871.72334923766	4947.01065104082	4426.11973678452	4694.55756262551	3325.73236988525	4661.01631541748	4973.44463790864
226	3	2	3299.47985115	5092.24557811029	5065.83245722545	5397.18147959158	4969.00263514211	5377.40662427445	4980.28220907263	5040.1812685298
226	3	2	3561.84800685	4618.61404017067	4780.35028626677	4688.20144019435	4379.55710649627	4057.42569129551	4194.39471881191	5017.8543690347
226	3	2	3831.344819775	4959.15211227545	6107.01215374233	5715.83031094444	4803.36470345031	5084.49009768722	4664.02426366523	6193.31776738572
226	3	2	3197.1485529	4832.79190931006	4488.13789115467	4650.61293562716	4646.10647491101	4418.43772805674	4505.71045737394	4710.82122775859
226	3	2	3934.376306775	4894.53955356963	4486.95572102505	4725.32995298324	4722.95286265695	4426.50887350947	4706.10496215707	4533.69717778371
226	3	2	3517.639462575	5536.33390962999	6094.44880549293	5752.64314573298	5521.68095229303	5387.73540192562	5591.39870724953	5938.27461541502
226	3	2	5553.10917675	4588.06971562411	4676.91892657632	4816.77770669375	4341.54398007357	4302.28764695004	4216.37158376451	4831.53202709028
226	3	2	3792.154507425	4546.52096557554	3755.59908883746	4212.68619642777	4289.83558868668	4077.52991336427	4093.74627713391	4095.54347132928
226	3	3	3752.44649685	4990.95397736098	5052.15818034203	4948.49898414473	4970.82869396625	4823.31941789067	5216.54075563562	4880.51948150247
226	3	3	4315.9509963	4702.06549504241	4652.9414739485	4962.77051759813	4496.91177966851	4699.82455737146	4387.36083097637	4552.72534301003
226	3	3	4328.550298125	4974.31194462175	4607.7214127879	4929.17047139975	4943.52770660906	4749.58903366846	4889.05011004778	4975.11510748711
226	3	3	4358.295885825	4820.13542453201	4605.64162083165	4961.43511907004	4690.60360222225	4786.216972899	4503.84030822152	4854.02940707852
226	3	3	4385.99375865	4731.18797898994	4461.48376003487	4980.88727661075	4544.68674673654	4755.5319791784	4221.65322197147	4999.76623052899
226	3	3	3247.008687225	4705.78212735624	4517.89737277645	4952.83779176796	4503.00885527227	4680.52936246759	4303.46270183889	4543.04999482594
226	3	3	4185.47480805	4844.6933073419	4691.56406318713	4934.70607560681	4730.89041445352	4674.19439568494	4765.14127173163	4650.88751484706
226	3	3	4771.35390645	4924.34698027301	4652.20326953388	4957.04258434563	4861.56098527387	4847.8585059558	4699.41993336009	5027.43629778739
226	3	3	5059.797410025	4777.85559584507	4689.73632660131	4958.71942547818	4621.24422247979	4698.17743827882	4587.66819191269	4746.7985334927
226	3	3	3768.844328775	4672.34913616127	4367.6005849182	4932.3191809013	4448.16257031241	4551.61049889295	4255.78431711327	4432.26821524176
226	3	4	5010.055167375	4428.71561653929	4507.88396281486	4146.69310020578	4538.53754843012	4507.88396281486	4537.86303137568	4390.88191324829
226	3	4	3175.242405975	4411.84918777915	4503.34149623146	4271.94170794298	4515.89776310305	4503.34149623146	4518.31192141987	4428.7864416999
226	3	4	4443.34753125	3769.19091151101	3689.79906978322	3908.10472590082	3653.25839704129	3689.79906978322	3652.63191231547	3641.90089985321
226	3	4	3956.568194475	3443.9396167864	3171.38987564764	3414.88953888947	3216.67400833431	3171.38987564764	3213.69083295673	3243.34064942297
226	3	4	3655.4696928	3216.07500845431	2883.63233522569	3318.47533364711	2910.81164175756	2883.63233522569	2906.01650785919	3024.44038190699
226	3	4	2674.2239523	4088.75003350758	4126.45146676449	4339.77979424248	4082.20218971931	4126.45146676449	4079.36311006403	4346.68952034485
226	3	4	2746.7451621	3384.64279377173	3126.46273333241	3471.29467502843	3137.07996013829	3126.46273333241	3132.76721222716	3202.34037275923
226	3	4	3253.86227205	3741.19102151167	3604.56459584302	3708.84557569597	3615.67418121341	3604.56459584302	3614.81723994929	3544.84464783505
226	3	4	3803.9087268	3423.3199334075	3152.33255483276	3453.68329172583	3188.99623422758	3152.33255483276	3184.01611636818	3303.72640071922
226	3	4	3462.571419975	3605.44849938271	3481.52402826066	3843.67686406934	3433.46717079891	3481.52402826066	3430.83896205323	3512.73006882294
226	3	4	2739.5085213	3473.82229132682	3255.28686481888	3557.75352911854	3256.78548339608	3255.28686481888	3255.18286687309	3250.03506746586
226	3	5	3166.76860155	2571.94317234136	2571.6619204119	2512.27106421917	2589.69846343676	2591.54352380699	2613.84650184144	2539.44360601975
226	3	5	2723.852448	2672.23115739281	2939.06184654705	2979.66859851076	2692.29786558047	2877.05232393532	2634.32146148074	2705.17075497288
226	3	5	2510.79666075	2712.06638990467	2835.41369677787	2809.90845255562	2733.0512124333	2827.03810974538	2731.50359356613	2722.55044395812
226	3	5	2711.926406475	2335.98004530657	2487.18239981153	2389.17571241252	2348.29690621821	2531.32210901235	2418.19451054023	2339.97920204584
226	3	5	3141.474080625	2415.25545188795	2283.44586243797	2234.42272386229	2429.39943625485	2363.80375267255	2520.35230449083	2501.69064308704
226	3	5	2169.956622825	2496.68480584294	2535.53692453273	2611.12240633532	2512.7055574063	2574.04833666406	2564.73925260485	2762.47486475854
226	3	5	2537.67664935	2305.06030486351	2169.88624469072	2203.21493400475	2316.66453388299	2220.34866474593	2368.76301112168	2444.27755821844
226	3	5	2191.764498075	2527.81611063416	2333.1580860185	2352.47436674443	2544.55437018177	2330.30939250559	2521.61815218335	2492.63724105934
226	3	5	2764.244362725	2401.89769392216	2167.78924591589	2145.9611816824	2415.73381139892	2257.46404601817	2509.4891613071	2520.89300597635
226	3	5	2270.256956775	3016.92160467374	2924.04893186538	2921.41885022861	3044.93266821938	2943.14997363755	3058.70718188528	3085.53043127468
226	3	5	1961.14971825	2484.84332326168	2162.55789775013	2210.81459870983	2500.59115474173	2173.23424535886	2483.67281173864	2484.36930516532
226	3	6	2259.7671483	3023.30401412157	3061.63575014461	2642.3401077924	3061.63575014461	3049.30216794545	3121.48431621724	2601.24192900994
226	3	6	2793.475808325	1811.33823717629	1853.91801619657	1913.88717779337	1853.91801619657	1858.69854794834	1801.36834897782	1930.58074306056
226	3	6	2571.6212604	2011.06669017577	2052.94640400258	2100.01475691959	2052.94640400258	2044.84278982159	2089.04738674271	2223.76941426969
226	3	6	2215.98967995	2015.532384886	2057.39644607352	1939.52538373684	2057.39644607352	2062.13122258464	2203.26738503907	2116.74793059066
226	3	6	2403.62221455	2026.07540667319	2067.90251367378	2066.58370911991	2067.90251367378	2065.71462642736	2201.0273422133	2288.58983207433
226	3	6	2091.3256224	2035.89263669729	2077.68533347272	2578.07080151809	2077.68533347272	2085.04451155785	2193.68930222288	3063.71210391853
226	3	6	2029.287108825	1632.19093329073	1675.39863882859	1943.42062278825	1675.39863882859	1663.78908559987	1747.53934814521	2206.73337744745
226	3	6	1666.50538725	1964.82072894942	2006.86253879864	1852.02894243956	2006.86253879864	1993.67441083532	1987.16745615058	1788.48877817393
226	3	6	2095.4744676	2172.47963155335	2213.79357930959	2287.08581544938	2213.79357930959	2215.21220548033	2435.57275702033	2672.19262815071
226	3	6	1683.094857525	2274.71550509653	2315.6711074317	2388.82409316531	2315.6711074317	2289.14029026367	2389.06296206059	2578.1502714847
226	3	6	1599.40793025	1817.15028234385	1859.70968965212	1813.87832737686	1859.70968965212	1857.7037595462	1857.28081100631	1829.83622272346
226	3	7	1635.0863607	2083.60827548973	2091.94802930869	1960.31531008836	2184.18327058962	2153.50446737107	2197.29468613239	2104.61780071202
226	3	7	1914.912956475	1375.65121555934	1468.32903096324	1450.55212484019	1376.02146739023	1375.36042988733	1380.07638396256	1467.56659089806
226	3	7	1939.734561825	1864.94581556383	1923.1935884778	1832.30321964597	1934.57117134295	1976.8966873228	1944.57787714118	1930.57705784504
226	3	7	1612.756127475	1677.12345278762	1769.4622715189	1651.92292474121	1720.16429842142	1735.2174387091	1745.37986076656	1785.04733760684
226	3	7	1990.79632305	1560.94548930287	1736.95467199064	1634.48785729115	1587.54242376831	1614.92023274634	1607.02004210967	1744.68052304089
226	3	7	1192.409448525	1182.33473177602	1412.84535576131	1319.33171546004	1155.34283168616	1115.49233592818	1183.15053062403	1422.16352415397
226	3	7	1203.512112225	1210.31682540034	1379.72167871083	1340.26533079252	1187.28553064442	1176.27546429741	1200.87186792084	1381.6934716853
226	3	7	1096.75471365	1405.98645761211	1425.82172082781	1410.57858418704	1410.65038107076	1398.29504082629	1417.73087589606	1430.14652136538
226	3	7	1411.634475	1618.2202501397	1773.20040869882	1604.17049439631	1652.92389478614	1673.1588057045	1694.96394476309	1797.70889597573
226	3	7	1320.964201125	1486.51626308001	1640.01188934504	1575.00250840321	1502.57843219385	1529.76118933417	1514.32167025772	1642.83559748095
226	3	7	1067.137121925	1207.52458901943	1196.25161291269	1234.62589037007	1184.09807915015	1224.85055325633	1188.09258523782	1198.5522333099
226	3	8	1370.57015835	1412.20687496791	1427.55162829368	1382.51102401878	1428.37768562002	1425.76340227111	1434.57547045495	1431.0204973312
226	3	8	1182.320108775	1228.02629853118	1280.04890560702	1250.10109242669	1240.71955073731	1238.99629633371	1243.43871222217	1280.95236421571
226	3	8	1223.174540475	1139.4299865783	1137.10033932043	1116.37109473313	1150.45043018063	1148.73293255629	1156.34807807011	1140.59698502735
226	3	8	1103.464827225	1223.06701857475	1311.63483545821	1262.18460448446	1235.66663340481	1234.01107007814	1244.36755620284	1315.30295912235
226	3	8	1220.561892225	1401.68849715008	1522.37064266501	1461.9741744001	1417.66070774172	1416.96703903242	1424.84001755051	1524.74245860795
226	3	8	1001.9723085	997.69635560868	1083.91690699363	1036.69033854773	1006.04069190916	1004.88648290487	1021.26159548152	1091.19096215288
226	3	8	901.25230275	1150.60765927161	1248.24047140065	1214.60412609872	1161.83915124198	1160.9746477443	1165.78160614552	1249.09262666407
226	3	8	967.62725325	1006.76485988926	1063.12479243821	1054.83482003675	1015.28042083386	1015.61766534089	1017.26789512784	1063.48757536181
226	3	8	991.6912323	1244.82271942892	1328.2645451068	1270.51286020692	1257.83310896019	1257.36143046518	1272.01832456757	1335.07707974422
226	3	8	1014.722684325	1039.40486674706	1076.25967068739	1042.37637438049	1048.53671163278	1045.73774888284	1058.24029354072	1081.23861050839
226	3	8	730.460178225	910.866882941343	946.975748384336	926.88742785864	917.571770762095	915.819480978621	926.348881299421	951.411878672236
226	3	9	962.588518425001	1225.59093919541	1230.926788931	1175.22519130471	1205.2932365319	1024.58444875612	1220.58898403445	1230.926788931
226	3	9	946.782401175	1481.98012093525	1526.13462088849	1472.07492293425	1476.3795817422	1413.84919581728	1477.33561346048	1526.13462088849
226	3	9	1088.72542485	1375.40304945755	1286.97391070792	1274.05866875499	1363.69312362392	1306.24364708896	1380.30963296914	1286.97391070792
226	3	9	859.17348495	1204.56060911163	1290.87790603284	1303.0585710169	1183.0573711873	1140.26929804062	1213.62718896921	1290.87790603284
226	3	9	1248.8497875	1294.69771127447	1461.87448989529	1490.38527810424	1278.36146095957	1316.01125638709	1309.24546852029	1461.87448989529
226	3	9	856.563264675	1144.67303729274	1161.66501336387	1197.38599231093	1119.7368252199	1046.4246724753	1173.99595846086	1161.66501336387
226	3	9	681.3414837	1114.87025363338	1157.88966805118	1208.14052614961	1088.22563724978	1131.83789606502	1106.78434194685	1157.88966805118
226	3	9	851.4451179	940.592945222415	978.69319040511	1039.60867813277	903.958117576668	923.764136296352	922.288241153857	978.69319040511
226	3	9	774.244023075	1146.66610786788	1197.38331449499	1283.77075833241	1121.84414587319	1195.1749533219	1168.9618288405	1197.38331449499
226	3	9	768.45335175	948.56238815614	900.009064535658	997.823963877152	912.384398060132	971.09633538462	945.328802081952	900.009064535658
226	3	9	627.368359725	908.359887403477	906.044686209646	937.516492744387	869.877343263987	776.44919736942	898.676459973539	906.044686209646
226	3	10	1555.14933045	1405.71353842106	1429.95998523177	1434.73192674091	1405.76277657277	1426.55369694038	1412.61473486756	1429.95998523177
226	3	10	1004.615392275	1633.64573950442	1731.97664538338	1716.21457485326	1621.50662925691	1638.51889671179	1635.03324669438	1731.97664538338
226	3	10	1614.5593281	1653.86412913311	1548.23727152505	1566.98601280883	1640.64386942232	1649.70050761816	1658.25971149746	1548.23727152505
226	3	10	759.088088100001	1387.52449103769	1490.19541693841	1511.89923597988	1388.54636247905	1433.63865207365	1417.38660960394	1490.19541693841
226	3	10	1013.44113045	1695.45638591976	1951.20502541221	1892.8064507997	1680.01203977443	1677.25931371478	1695.92186299281	1951.20502541221
226	3	10	1000.66958955	1045.13193365479	1087.10890019325	1128.53078135982	1064.46275731459	1075.33688691979	1118.43550128132	1087.10890019325
226	3	10	795.996937800001	1054.17558644991	1161.77947733703	1136.86115696385	1073.02281371331	1039.40549670632	1090.15444368824	1161.77947733703
226	3	10	1329.4238301	967.21655822838	1115.1144892577	1122.67215907177	990.713795132289	1000.58073264227	1020.16906304557	1115.1144892577
226	3	10	822.618531	1223.70124611994	1285.23415172624	1298.47338309168	1233.48333123649	1244.81530227609	1261.29917859229	1285.23415172624
226	3	10	733.659121125	1149.84595355948	1145.17044737689	1139.68824459978	1163.57734479677	1139.45521303507	1175.33962785675	1145.17044737689
226	3	10	1186.648329825	943.091607367399	1025.33912170991	1064.05770753858	967.878891508205	1005.26180326783	997.799763147794	1025.33912170991
226	3	11	1704.5294868	2152.76456852205	2168.5743568018	2114.97742404064	2168.5743568018	2138.89806782448	2177.58967571467	2148.4574575394
226	3	11	1677.245350725	1991.23133706297	2013.3017669848	2075.46465694138	2013.3017669848	2081.86472156466	2057.68395075518	2077.46985406011
226	3	11	2015.870266125	2026.28762728347	2046.99935925573	2065.43432986554	2046.99935925573	2015.85374879605	2137.19823055154	2026.43847669179
226	3	11	1288.581047775	1923.56735251081	1948.2602766125	2009.80241516042	1948.2602766125	1894.39229136216	1995.9789997337	1999.62709628387
226	3	11	1811.49738345	2024.04577122319	2044.84439217352	2141.95893020123	2044.84439217352	2042.30105422706	2092.08014316651	2201.86287359136
226	3	11	1617.46382385	1836.47885210625	1864.54711815618	1955.69902744029	1864.54711815618	1754.65212792852	1988.80219550104	1871.16070074801
226	3	11	1712.280980925	1750.05322811249	1781.47114460667	1872.36169734638	1781.47114460667	1659.90600486658	1834.18956133533	1811.11749132501
226	3	11	2697.794145	1807.00811479862	1836.21859612861	1919.09878603221	1836.21859612861	1716.34331290374	1885.29272371102	1881.92450377192
226	3	11	1241.67843225	1827.6568865067	1856.06707083994	1928.30281516013	1856.06707083994	1838.60984984472	1889.81483238071	1885.20732951173
226	3	11	1177.877871	1847.41966946051	1875.0638956017	1949.36814799492	1875.0638956017	1868.1380554966	1958.13709296425	1871.72559324249
226	3	11	1816.655898375	1603.50025856709	1640.59821758638	1787.83125750713	1640.59821758638	1597.65148791617	1708.5865063392	1673.36293616743
226	3	12	3511.4597757	3092.34709907418	3061.10592952219	3106.67325916715	3123.08404370293	3084.1211030575	3123.0494811989	3107.65720351955
226	3	12	2255.64925365	3074.82687112361	3055.33327502232	3174.01697453778	3106.47388742201	2978.52215926315	3123.57366423769	3183.30803588121
226	3	12	3439.116151425	3232.16305251751	3170.02049912331	3252.44751689515	3255.63738968741	3163.65834950063	3294.62234540921	3269.99750584047
226	3	12	2768.904259875	2977.7171155469	3024.5706254166	3115.98669845006	3014.40840624895	2938.01168506236	3026.0927787114	3094.33233585126
226	3	12	2382.24593025	3409.65226695869	3640.20719443948	3669.31362566402	3423.90709475989	3365.0642634406	3442.60069910379	3659.88084454137
226	3	12	2271.805612425	2974.82382723985	2858.65685598346	3031.44142359691	3011.66540706645	2839.37653746147	3053.66509286496	3044.72403209033
226	3	12	2875.65842115	2780.59993935956	3011.23114683592	2958.79009351004	2827.53029533841	2980.52836033087	2830.85084939003	2838.18432619387
226	3	12	3221.916325875	2969.15063775479	2816.26783344368	3047.84293194419	3006.28690604328	2752.09437823514	3046.54294234236	3084.95178147663
226	3	12	2585.112045975	2883.57739051296	2848.99425904049	2976.29318462986	2925.15868019129	2823.91911839637	2953.12800057658	2956.08449015662
226	3	12	2126.47097745	2877.15874385887	2899.59068492563	2940.2801223423	2919.07344406667	2949.36307889798	2964.31815453723	2874.45638892071
226	3	12	2997.582423075	2720.77364424294	2639.38793261613	2830.7151849589	2770.81162053584	2611.05942567954	2803.99126167171	2810.20842340753
226	4	1	5915.8587951	4481.14708239988	4436.0130519734	4569.86596767963	4414.56986584201	4467.17409657535	4416.59923089416	4387.10259457247
226	4	1	4029.29666505	4467.54872817096	4666.52889469934	4723.46787811652	4398.05687689198	4564.58824879242	4537.14457199011	4535.76362379663
